33.214414, 4.000000, 20
33.294414, 4.000000, 20
33.374414, 4.000000, 20
33.454414, 4.000000, 20
33.534414, 4.000000, 20
33.614414, 4.000000, 20
33.694414, 4.000000, 20
33.774414, 4.000000, 20
33.854414, 4.000000, 20
33.934414, 4.000000, 20
34.014414, 4.000000, 20
34.094414, 4.000000, 20
34.174414, 4.000000, 20
34.254414, 4.000000, 20
34.334414, 4.000000, 20
34.414414, 4.000000, 20
34.494414, 4.000000, 20
34.574414, 4.000000, 20
34.654414, 4.000000, 20
34.734414, 4.000000, 20
34.814414, 4.000000, 20
34.894414, 4.000000, 20
34.974414, 4.000000, 20
35.054414, 4.000000, 20
35.134414, 4.000000, 20
35.214414, 4.000000, 20
35.282294, 3.393987, 20
35.342613, 3.015958, 20
35.402111, 2.974928, 20
35.460745, 2.931663, 20
35.518466, 2.886057, 20
35.575226, 2.838007, 20
35.630974, 2.787419, 20
35.685659, 2.734208, 20
35.739225, 2.678306, 20
35.791618, 2.619666, 20
35.842783, 2.558267, 20
35.892666, 2.494126, 20
35.941212, 2.427303, 20
35.988370, 2.357917, 20
36.034093, 2.286150, 20
36.078339, 2.212265, 20
36.121071, 2.136619, 20
36.162264, 2.059670, 20
36.201904, 1.981993, 20
36.239990, 1.904288, 20
36.276537, 1.827378, 20
36.311582, 1.752214, 20
36.345179, 1.679858, 20
36.377408, 1.611467, 20
36.408373, 1.548262, 20
36.438203, 1.491483, 20
36.467050, 1.442344, 20
36.495089, 1.401970, 20
36.522516, 1.371344, 20
36.549541, 1.351241, 20
36.576385, 1.342188, 20
36.603273, 1.344428, 20
36.630431, 1.357899, 20
36.658076, 1.382246, 20
36.686413, 1.416836, 20
36.715629, 1.460805, 20
36.745891, 1.513109, 20
36.777343, 1.572579, 20
36.810103, 1.637985, 20
36.844264, 1.708089, 20
36.879898, 1.781690, 20
36.917052, 1.857666, 20
36.955751, 1.934998, 20
36.996007, 2.012783, 20
37.037812, 2.090248, 20
37.081147, 2.166744, 20
37.125982, 2.241742, 20
37.172278, 2.314825, 20
37.219992, 2.385677, 20
37.269073, 2.454066, 20
37.319470, 2.519838, 20
37.371128, 2.582898, 20
37.423992, 2.643205, 20
37.478007, 2.700758, 20
37.533119, 2.755587, 20
37.589274, 2.807751, 20
37.646420, 2.857324, 20
37.704508, 2.904394, 20
37.763489, 2.949062, 20
37.823318, 2.991429, 20
37.883950, 3.031604, 20
37.956310, 3.617975, 20
38.031767, 3.772869, 20
38.106662, 3.744733, 20
38.180979, 3.715872, 20
38.254703, 3.686197, 20
38.327815, 3.655616, 20
38.400296, 3.624031, 20
38.472123, 3.591340, 20
38.543272, 3.557436, 20
38.613716, 3.522203, 20
38.683426, 3.485522, 20
38.752371, 3.447267, 20
38.820517, 3.407305, 20
38.887827, 3.365496, 20
38.954261, 3.321694, 20
39.019776, 3.275747, 20
39.084326, 3.227497, 20
39.147862, 3.176781, 20
39.210330, 3.123434, 20
39.271676, 3.067292, 20
39.331840, 3.008190, 20
39.390760, 2.945971, 20
39.448369, 2.880492, 20
39.504602, 2.811624, 20
39.559387, 2.739269, 20
39.612654, 2.663363, 20
39.664332, 2.583893, 20
39.714351, 2.500913, 20
39.762642, 2.414558, 20
39.809143, 2.325063, 20
39.853799, 2.232790, 20
39.896564, 2.138245, 20
39.937406, 2.042099, 20
39.976310, 1.945213, 20
40.013283, 1.848642, 20
40.048356, 1.753644, 20
40.081589, 1.661668, 20
40.113076, 1.574329, 20
40.142906, 1.491541, 20
40.171146, 1.411981, 20
40.197877, 1.336531, 20
40.223255, 1.268938, 20
40.247523, 1.213367, 20
40.270949, 1.171332, 20
40.293794, 1.142236, 20
40.316297, 1.125132, 20
40.338673, 1.118790, 20
40.361108, 1.121773, 20
40.383759, 1.132529, 20
40.406748, 1.149467, 20
40.430169, 1.171036, 20
40.454084, 1.195777, 20
40.478532, 1.222367, 20
40.503524, 1.249642, 20
40.529057, 1.276612, 20
40.555106, 1.302454, 20
40.581636, 1.326514, 20
40.608602, 1.348281, 20
40.635949, 1.367379, 20
40.663620, 1.383546, 20
40.691552, 1.396613, 20
40.719682, 1.406493, 20
40.747945, 1.413157, 20
40.776278, 1.416632, 20
40.804618, 1.416977, 20
